2000-1,PETR4,BBDC4,ELET6,CMIG4,ELET3,PETR3,CSNA3,CPLE6,SBSP3,BBDC3,GOAU4,BBAS3,ETER3,RAPT4,FESA4,SHUL4,ALPA4,ITSA4,USIM5,EMBR3
2007-12,PETR4,BBDC4,PETR3,USIM5,CSNA3,BBAS3,VALE3,TUPY3,ITSA4,GGBR4,CMIG4,BRAP4,LREN3,GOLL4,CYRE3,ELET6,GFSA3,GOAU4,ELET3,CCRO3
2008-1,PETR4,VALE3,PETR3,BBDC4,USIM5,TUPY3,CSNA3,BBAS3,ITSA4,GGBR4,BRAP4,CMIG4,CSAN3,GOLL4,LREN3,GOAU4,CYRE3,GFSA3,ELET6,CCRO3
2008-2,PETR4,USIM5,CSNA3,BBDC4,VALE3,PETR3,BBAS3,GGBR4,TUPY3,ITSA4,CMIG4,BRAP4,CYRE3,CSAN3,LREN3,GFSA3,ELET3,ELET6,GOLL4,CCRO3
2008-3,PETR4,TUPY3,BBDC4,PETR3,USIM5,CSNA3,VALE3,GGBR4,BBAS3,ITSA4,CMIG4,BRAP4,GOAU4,CYRE3,GFSA3,ELET6,ELET3,CSAN3,LREN3,MRVE3
2008-4,PETR4,USIM5,PETR3,BBDC4,VALE3,CSNA3,BBAS3,GGBR4,TUPY3,ITSA4,CMIG4,BRAP4,GOAU4,CSAN3,ELET6,ELET3,CYRE3,LREN3,GFSA3,JBSS3
2008-5,PETR4,PETR3,TUPY3,BBDC4,USIM5,CSNA3,GGBR4,VALE3,BBAS3,ITSA4,GOAU4,CYRE3,BRAP4,CMIG4,GFSA3,ELET6,ELET3,LREN3,JBSS3,CPLE6
2008-6,PETR4,CSNA3,PETR3,GGBR4,USIM5,VALE3,BBDC4,TUPY3,BBAS3,ITSA4,CMIG4,CYRE3,BRAP4,GOAU4,BBDC3,ELET3,LREN3,ELET6,GFSA3,EMBR3
2008-7,PETR4,VALE3,CSNA3,BBDC4,USIM5,TUPY3,PETR3,GGBR4,BBAS3,CMIG4,ITSA4,CYRE3,BRAP4,ELET3,CSAN3,GOAU4,LREN3,ELET6,GFSA3,CPLE6
2008-8,PETR4,CSNA3,USIM5,BBDC4,VALE3,GGBR4,PETR3,BBAS3,TUPY3,CMIG4,ITSA4,ELET3,BRAP4,CYRE3,LREN3,ELET6,GOAU4,CPLE6,GOLL4,GFSA3
2008-9,PETR4,CSNA3,PETR3,USIM5,BBDC4,TUPY3,VALE3,GGBR4,BBAS3,CMIG4,ITSA4,CYRE3,BRAP4,ELET3,LREN3,ELET6,GOAU4,GFSA3,MRVE3,CPLE6
2008-10,PETR4,VALE3,BBDC4,PETR3,CSNA3,USIM5,GGBR4,ITSA4,BBAS3,CMIG4,TUPY3,CYRE3,BRAP4,ELET3,ELET6,BBDC3,LREN3,GOAU4,GFSA3,CCRO3
2008-11,PETR4,BBDC4,VALE3,PETR3,USIM5,GGBR4,ITSA4,BBAS3,TUPY3,CSNA3,CMIG4,ELET3,ELET6,CYRE3,BRAP4,GOAU4,LREN3,GFSA3,CCRO3,CPLE6
2008-12,PETR4,BBDC4,PETR3,VALE3,GGBR4,CMIG4,CSNA3,USIM5,BBAS3,ITSA4,ELET6,ELET3,BRAP4,GOAU4,POSI3,LREN3,CYRE3,TUPY3,SBSP3,CCRO3
2009-1,PETR4,BBDC4,VALE3,CSNA3,PETR3,GGBR4,USIM5,BBAS3,ITSA4,CMIG4,BRAP4,ELET3,ELET6,TUPY3,GOAU4,CYRE3,LREN3,CPLE6,GFSA3,CCRO3
2009-2,PETR4,VALE3,PETR3,BBDC4,CSNA3,GGBR4,USIM5,BBAS3,ITSA4,CYRE3,CMIG4,BRAP4,ELET3,GFSA3,ELET6,GOAU4,LREN3,TUPY3,CPLE6,POSI3
2009-3,PETR4,PETR3,BBDC4,VALE3,GGBR4,USIM5,CSNA3,ITSA4,BBAS3,CMIG4,GFSA3,CYRE3,BRAP4,ELET3,ELET6,GOAU4,LREN3,CCRO3,JBSS3,CPLE6
2009-4,PETR4,PETR3,BBDC4,VALE3,BBAS3,USIM5,GGBR4,CSNA3,ITSA4,CMIG4,CYRE3,GFSA3,BRAP4,CSAN3,ELET3,LREN3,ELET6,TUPY3,GOAU4,CPLE6
2009-5,PETR4,PETR3,VALE3,BBDC4,USIM5,GGBR4,CSNA3,ITUB4,ITSA4,CMIG4,BBAS3,TUPY3,GFSA3,CPFE3,LREN3,CYRE3,BRAP4,GOAU4,ELET3,ELET6
2009-6,PETR4,PETR3,BBDC4,ITUB4,GGBR4,USIM5,VALE3,CSNA3,ITSA4,CMIG4,BBAS3,TUPY3,CYRE3,ELET3,GFSA3,GOAU4,MRVE3,LREN3,BRAP4,ELET6
2009-7,PETR4,ITUB4,USIM5,BBDC4,PETR3,VALE3,GGBR4,CSNA3,ITSA4,TUPY3,BBAS3,GFSA3,CMIG4,CYRE3,LREN3,MRVE3,BRAP4,LIGT3,GOAU4,CCRO3
2009-8,PETR4,ITUB4,BBDC4,USIM5,VALE3,PETR3,GGBR4,CSNA3,ITSA4,TUPY3,BBAS3,CYRE3,GOLL4,GFSA3,CMIG4,LREN3,ELET3,EMBR3,ELET6,BRKM5
2009-9,PETR4,TUPY3,ITUB4,PETR3,VALE3,USIM5,GGBR4,BBDC4,CSNA3,BBAS3,ITSA4,CYRE3,BBDC3,CMIG4,GFSA3,MRVE3,BRAP4,LIGT3,EMBR3,LREN3
2009-10,PETR4,ITUB4,SANB11,GGBR4,BBDC4,VALE3,USIM5,PETR3,TUPY3,ITSA4,CSNA3,CYRE3,BBAS3,GOLL4,GFSA3,CCRO3,BRAP4,CMIG4,EMBR3,LREN3
2009-11,PETR4,ITUB4,VALE3,BBDC4,GGBR4,USIM5,PETR3,CSNA3,TUPY3,ITSA4,BBAS3,CYRE3,HYPE3,GFSA3,SANB11,LREN3,GOLL4,CMIG4,GOAU4,CCRO3
2009-12,PETR4,TUPY3,ITUB4,GGBR4,PETR3,CSNA3,BBDC4,VALE3,USIM5,BBAS3,ITSA4,CYRE3,ELET3,MRVE3,CMIG4,GOLL4,SANB11,BRFS3,ELET6,GFSA3
2010-1,PETR4,TUPY3,ITUB4,GGBR4,PETR3,VALE3,CSNA3,BBDC4,USIM5,BBAS3,ELET3,CYRE3,ITSA4,BRFS3,CIEL3,CMIG4,CSAN3,ELET6,GOLL4,KEPL3
2010-2,PETR4,PETR3,ITUB4,VALE3,GGBR4,BBDC4,TUPY3,USIM5,CSNA3,BBAS3,ITSA4,CYRE3,CIEL3,BRFS3,LREN3,SANB11,CSAN3,GFSA3,CMIG4,ELET3
2010-3,PETR4,TUPY3,PETR3,CSNA3,ITUB4,VALE3,USIM5,GGBR4,BBDC4,CYRE3,ITSA4,BBAS3,CIEL3,JBSS3,BRFS3,GFSA3,MRVE3,CCRO3,LREN3,BRAP4
2010-4,PETR4,TUPY3,VALE3,ITUB4,USIM5,GGBR4,PETR3,BBDC4,CSNA3,BBAS3,HYPE3,ITSA4,JBSS3,CIEL3,CYRE3,BRFS3,MRVE3,CCRO3,CMIG4,GFSA3
2010-5,PETR4,ITUB4,VALE3,TUPY3,PETR3,BBDC4,GGBR4,USIM5,CSNA3,ITSA4,BBAS3,CIEL3,CYRE3,BRFS3,JBSS3,GFSA3,CCRO3,LREN3,CMIG4,BRAP4
2010-6,PETR4,USIM5,ITUB4,PETR3,VALE3,BBAS3,GGBR4,CSNA3,BBDC4,TUPY3,BRFS3,CYRE3,ITSA4,GFSA3,LREN3,CMIG4,CIEL3,MRFG3,CCRO3,HYPE3
2010-7,PETR4,BBAS3,ITUB4,USIM5,BBDC4,VALE3,CSNA3,GGBR4,PETR3,CYRE3,ITSA4,BRFS3,LREN3,CIEL3,GFSA3,SANB11,HYPE3,TUPY3,MRVE3,BRAP4
2010-8,PETR4,ITUB4,USIM5,BBDC4,VALE3,BBAS3,PETR3,GGBR4,CSNA3,CYRE3,ITSA4,GFSA3,LREN3,BRFS3,CIEL3,CMIG4,SANB11,HYPE3,JBSS3,MRVE3
2010-9,PETR4,PETR3,ITUB4,BBDC4,VALE3,BBAS3,GGBR4,USIM5,ITSA4,CSNA3,CIEL3,CYRE3,LREN3,GFSA3,HYPE3,SANB11,CMIG4,BRFS3,MRVE3,GOAU4
2010-10,PETR4,PETR3,ITUB4,VALE3,BBDC4,GGBR4,BBAS3,USIM5,CSNA3,CCRO3,ITSA4,CIEL3,GFSA3,CYRE3,LREN3,MRVE3,HYPE3,BRFS3,CMIG4,SANB11
2010-11,PETR4,ITUB4,BBDC4,VALE3,BBAS3,PETR3,GGBR4,USIM5,CYRE3,ITSA4,CSNA3,GFSA3,LREN3,MRVE3,SANB11,BRFS3,DASA3,HYPE3,TOTS3,CIEL3
2010-12,PETR4,ITUB4,HYPE3,BBDC4,BBAS3,VALE3,GGBR4,PETR3,CCRO3,USIM5,MRVE3,ITSA4,CSNA3,CYRE3,LREN3,GFSA3,BRFS3,CIEL3,SANB11,CMIG4
2011-1,PETR4,ITUB4,VALE3,PETR3,BBDC4,BBAS3,GGBR4,USIM5,ITSA4,CSNA3,HYPE3,LREN3,BRFS3,CYRE3,MRVE3,GFSA3,CIEL3,SANB11,BRAP4,CMIG4
2011-2,PETR4,ITUB4,PETR3,BBAS3,BBDC4,VALE3,USIM5,GGBR4,ITSA4,MRVE3,CYRE3,CSNA3,LREN3,CIEL3,HYPE3,BRFS3,GFSA3,SANB11,CCRO3,BOVA11
2011-3,PETR4,ITUB4,VALE3,GGBR4,PETR3,USIM5,BBAS3,BBDC4,CYRE3,CSNA3,ITSA4,BRFS3,MRVE3,HYPE3,LREN3,GFSA3,BRAP4,GOAU4,CMIG4,CCRO3
2011-4,PETR4,ITUB4,GGBR4,VALE3,BBAS3,PETR3,BBDC4,USIM5,CSNA3,CYRE3,GFSA3,ITSA4,BRAP4,HYPE3,SANB11,LREN3,BRFS3,CIEL3,MRVE3,CMIG4
2011-5,PETR4,ITUB4,VALE3,BBAS3,BBDC4,PETR3,GGBR4,HYPE3,USIM5,CYRE3,ITSA4,BRFS3,CSNA3,GFSA3,CIEL3,MRVE3,LREN3,SANB11,CMIG4,CCRO3
2011-6,PETR4,ITUB4,VALE3,BBDC4,PETR3,BBAS3,BRFS3,GGBR4,ITSA4,BBDC3,CYRE3,CSNA3,USIM5,MRVE3,LREN3,GFSA3,HYPE3,CIEL3,CMIG4,SANB11
2011-7,PETR4,ITUB4,BBDC4,VALE3,BBAS3,PETR3,GGBR4,ITSA4,BRFS3,CYRE3,USIM5,SANB11,MRVE3,HYPE3,CSNA3,CIEL3,GFSA3,LREN3,GOLL4,CMIG4
2011-8,PETR4,ITUB4,VALE3,BBDC4,PETR3,BBAS3,ITSA4,GGBR4,USIM5,CIEL3,CYRE3,MRFG3,BRFS3,LREN3,CSNA3,GFSA3,HYPE3,BOVA11,MRVE3,SANB11
2011-9,PETR4,ITUB4,VALE3,BBDC4,BBAS3,GGBR4,PETR3,ITSA4,USIM5,LREN3,CIEL3,CYRE3,BRFS3,MRVE3,BOVA11,CSNA3,GFSA3,HYPE3,CMIG4,CCRO3
2011-10,PETR4,ITUB4,BBDC4,VALE3,BBAS3,PETR3,GGBR4,ITSA4,HYPE3,BRFS3,USIM5,CIEL3,CSNA3,BOVA11,LREN3,CYRE3,GFSA3,CMIG4,MRVE3,SANB11
2011-11,PETR4,ITUB4,VALE3,BBDC4,BBAS3,PETR3,GGBR4,ITSA4,GFSA3,USIM5,BOVA11,CIEL3,HYPE3,CYRE3,CSNA3,BRFS3,MRFG3,MRVE3,LREN3,SANB11
2011-12,PETR4,ITUB4,BBDC4,VALE3,BBAS3,PETR3,ITSA4,GGBR4,CIEL3,BRFS3,GFSA3,CYRE3,MRVE3,BOVA11,USIM5,CMIG4,LREN3,CCRO3,CSNA3,HYPE3
2012-1,PETR4,ITUB4,VALE3,BBDC4,BBAS3,PETR3,GGBR4,ITSA4,MRVE3,BRFS3,HYPE3,CIEL3,GFSA3,CYRE3,CSNA3,BOVA11,USIM5,LREN3,CMIG4,CCRO3
2012-2,PETR4,ITUB4,BBDC4,BBAS3,PETR3,VALE3,CIEL3,GGBR4,BOVA11,ITSA4,GFSA3,BRFS3,MRVE3,CSNA3,CMIG4,CYRE3,CCRO3,DASA3,SANB11,HYPE3
2012-3,PETR4,ITUB4,BBDC4,VALE3,BBAS3,PETR3,GGBR4,BOVA11,ITSA4,BRFS3,USIM5,CIEL3,MRVE3,CYRE3,CSNA3,HYPE3,CCRO3,CMIG4,LREN3,SANB11
2012-4,PETR4,ITUB4,VALE3,BBDC4,BBAS3,BOVA11,ITSA4,PETR3,CIEL3,GGBR4,BRFS3,CYRE3,CMIG4,LREN3,MRVE3,USIM5,CSNA3,SANB11,CSAN3,HYPE3
2012-5,PETR4,ITUB4,BBDC4,VALE3,BOVA11,BBAS3,PETR3,GGBR4,CIEL3,ITSA4,MRVE3,BRFS3,CMIG4,CYRE3,CCRO3,LREN3,CSNA3,USIM5,HYPE3,SANB11
2012-6,PETR4,ITUB4,BBDC4,VALE3,PETR3,BOVA11,BBAS3,GGBR4,CIEL3,ITSA4,USIM5,CCRO3,BRFS3,GFSA3,CSNA3,CMIG4,MRVE3,LREN3,SANB11,CYRE3
2012-7,PETR4,ITUB4,VALE3,BBDC4,BBAS3,GGBR4,PETR3,CIEL3,ITSA4,BOVA11,BRFS3,MRVE3,USIM5,CMIG4,CCRO3,CSNA3,LREN3,CYRE3,HYPE3,SANB11
2012-8,PETR4,ITUB4,BBDC4,BBAS3,VALE3,PETR3,GGBR4,ITSA4,BOVA11,CIEL3,GFSA3,USIM5,BRFS3,MRVE3,CCRO3,CSNA3,LREN3,CYRE3,CMIG4,HYPE3
2012-9,PETR4,ITUB4,VALE3,BBDC4,BBAS3,CMIG4,PETR3,CIEL3,USIM5,CCRO3,ITSA4,GGBR4,CSNA3,BOVA11,BRFS3,LREN3,MRVE3,CYRE3,GFSA3,HYPE3
2012-10,PETR4,ITUB4,CIEL3,BBDC4,VALE3,BBAS3,ITSA4,GGBR4,PETR3,CMIG4,BOVA11,LREN3,USIM5,BRFS3,CCRO3,HYPE3,GFSA3,MRVE3,UGPA3,CSNA3
2012-11,PETR4,ITUB4,BBDC4,VALE3,BBDC3,PETR3,BBAS3,CMIG4,GGBR4,QUAL3,ITSA4,USIM5,CIEL3,BOVA11,BRFS3,CCRO3,SBSP3,CSNA3,ELET6,WEGE3
2012-12,PETR4,ITUB4,BBDC4,PETR3,VALE3,BBAS3,GGBR4,BRFS3,CMIG4,BOVA11,ITSA4,CIEL3,USIM5,BBDC3,CSNA3,CCRO3,CYRE3,GFSA3,MRFG3,LREN3
2013-1,PETR4,ITUB4,BBDC4,BBAS3,PETR3,VALE3,GGBR4,BRFS3,CIEL3,ITSA4,CMIG4,CCRO3,BOVA11,USIM5,CYRE3,SANB11,CSNA3,GFSA3,MRVE3,HYPE3
2013-2,PETR4,ITUB4,BBDC4,PETR3,BBAS3,VALE3,CIEL3,ITSA4,GGBR4,CCRO3,BOVA11,BRFS3,CMIG4,USIM5,BBDC3,CSAN3,LREN3,MRVE3,UGPA3,CYRE3
2013-3,PETR4,ITUB4,BBDC4,PETR3,BBAS3,CIEL3,VALE3,ITSA4,GGBR4,CMIG4,BOVA11,BRFS3,CCRO3,USIM5,BBDC3,LREN3,CSNA3,MRVE3,SANB11,HYPE3
2013-4,PETR4,ITUB4,BBDC4,BBAS3,VALE3,PETR3,ITSA4,CIEL3,CMIG4,BOVA11,BRFS3,GGBR4,CCRO3,BBSE3,LREN3,USIM5,CSNA3,SBSP3,CYRE3,BBDC3
2013-5,PETR4,ITUB4,BBDC4,BBSE3,BBAS3,VALE3,PETR3,CIEL3,ITSA4,GGBR4,BRFS3,CMIG4,BOVA11,CCRO3,HYPE3,USIM5,RENT3,LREN3,CYRE3,CSNA3
2013-6,PETR4,ITUB4,BBDC4,BBAS3,PETR3,VALE3,BOVA11,ITSA4,GGBR4,BBSE3,BRFS3,CCRO3,CIEL3,CMIG4,LREN3,ECOR3,HYPE3,BRPR3,EMBR3,CYRE3
2013-7,PETR4,ITUB4,BBDC4,PETR3,BBAS3,VALE3,ITSA4,GGBR4,BOVA11,CIEL3,BRFS3,USIM5,CCRO3,BBDC3,BBSE3,CMIG4,EMBR3,LREN3,HYPE3,CYRE3
2013-8,PETR4,ITUB4,BBDC4,VALE3,BBAS3,PETR3,GGBR4,BRFS3,ITSA4,BOVA11,CIEL3,USIM5,CCRO3,BBSE3,CSNA3,UGPA3,CMIG4,CSAN3,LREN3,HYPE3
2013-9,PETR4,ITUB4,BBDC4,BBAS3,PETR3,VALE3,GGBR4,BRFS3,ITSA4,CIEL3,BBSE3,BOVA11,CCRO3,CSNA3,CMIG4,LREN3,BBDC3,USIM5,EMBR3,UGPA3
2013-10,PETR4,ITUB4,BBDC4,VALE3,PETR3,BBAS3,CIEL3,BRFS3,GGBR4,ITSA4,BBSE3,CSNA3,USIM5,BOVA11,CCRO3,UGPA3,EMBR3,LREN3,CSAN3,BRPR3
2013-11,PETR4,ITUB4,BBDC4,BBAS3,PETR3,VALE3,ITSA4,GGBR4,BRFS3,ABEV3,BBSE3,CIEL3,CCRO3,USIM5,CSNA3,BOVA11,BRPR3,CYRE3,CSAN3,UGPA3
2013-12,PETR4,ITUB4,BBDC4,PETR3,BBAS3,ABEV3,ITSA4,VALE3,GGBR4,CIEL3,BBSE3,BRFS3,USIM5,CCRO3,CMIG4,CSNA3,BOVA11,BRPR3,UGPA3,BBDC3
2014-1,PETR4,ITUB4,BBDC4,ABEV3,VALE3,PETR3,BBAS3,BRFS3,BBSE3,CIEL3,GGBR4,ITSA4,CSNA3,USIM5,UGPA3,CCRO3,CMIG4,BOVA11,CYRE3,LREN3
2014-2,PETR4,ITUB4,BBDC4,VALE3,BBAS3,ABEV3,ITSA4,PETR3,BBSE3,GGBR4,CIEL3,BRFS3,CCRO3,BOVA11,USIM5,CMIG4,CSNA3,UGPA3,LREN3,RENT3
2014-3,PETR4,ITUB4,BBDC4,PETR3,VALE3,ABEV3,BBAS3,BBSE3,BRFS3,ITSA4,CIEL3,GGBR4,CMIG4,CCRO3,USIM5,BOVA11,UGPA3,CSNA3,CSAN3,QUAL3
2014-4,PETR4,ITUB4,BBDC4,PETR3,ABEV3,BBAS3,VALE3,BBSE3,BOVA11,CIEL3,ITSA4,BRFS3,GGBR4,CMIG4,USIM5,CCRO3,CYRE3,UGPA3,BBDC3,QUAL3
2014-5,PETR4,ITUB4,BBDC4,ABEV3,PETR3,BBAS3,BBSE3,CIEL3,VALE3,ITSA4,BRFS3,BOVA11,GGBR4,CMIG4,UGPA3,QUAL3,CCRO3,CSNA3,MRVE3,LREN3
2014-6,PETR4,ITUB4,BBDC4,PETR3,ABEV3,BBAS3,BBSE3,CIEL3,VALE3,BRFS3,ITSA4,BOVA11,CCRO3,GGBR4,UGPA3,LREN3,CSNA3,CMIG4,QUAL3,USIM5
2014-7,PETR4,ITUB4,PETR3,BBDC4,ABEV3,BBAS3,CIEL3,BBSE3,VALE3,ITSA4,GGBR4,BRFS3,BOVA11,CSNA3,QUAL3,CCRO3,CMIG4,USIM5,UGPA3,HYPE3
2014-8,PETR4,ITUB4,PETR3,BBDC4,BBAS3,ABEV3,BBSE3,CIEL3,ITSA4,VALE3,BRFS3,UGPA3,GGBR4,BOVA11,CCRO3,CMIG4,JBSS3,CSNA3,CSAN3,BBDC3
2014-9,PETR4,ITUB4,PETR3,BBAS3,BBDC4,ABEV3,VALE3,ITSA4,CIEL3,BBSE3,BRFS3,BOVA11,CCRO3,CMIG4,UGPA3,GGBR4,QUAL3,CSAN3,USIM5,LREN3
2014-10,PETR4,ITUB4,PETR3,BBDC4,BBAS3,ABEV3,CIEL3,ITSA4,BRFS3,VALE3,BOVA11,BBSE3,CCRO3,CMIG4,SANB11,UGPA3,GGBR4,EMBR3,JBSS3,BBDC3
2014-11,PETR4,ITUB4,BBDC4,PETR3,BBAS3,CIEL3,ABEV3,ITSA4,VALE3,BRFS3,BBSE3,BOVA11,JBSS3,UGPA3,CCRO3,SANB11,CMIG4,GGBR4,EMBR3,QUAL3
2014-12,PETR4,ITUB4,BBDC4,PETR3,ABEV3,ITSA4,BRFS3,VALE3,BBAS3,CIEL3,BBSE3,BOVA11,CCRO3,JBSS3,UGPA3,GGBR4,CMIG4,LREN3,MULT3,QUAL3
2015-1,PETR4,ITUB4,BBDC4,PETR3,ABEV3,ITSA4,CIEL3,BRFS3,BBSE3,BBAS3,VALE3,BOVA11,CCRO3,GGBR4,UGPA3,JBSS3,LREN3,EMBR3,QUAL3,MULT3
2015-2,PETR4,ITUB4,BBDC4,BBSE3,ITSA4,ABEV3,PETR3,CIEL3,BBAS3,BRFS3,VALE3,BOVA11,UGPA3,QUAL3,LREN3,CCRO3,EQTL3,GGBR4,EMBR3,JBSS3
2015-3,ITUB4,PETR4,BBDC4,ABEV3,CIEL3,BBSE3,ITSA4,PETR3,BOVA11,BRFS3,BBAS3,VALE3,UGPA3,CCRO3,JBSS3,GGBR4,EMBR3,LREN3,KLBN11,HYPE3
2015-4,PETR4,ITUB4,PETR3,BBDC4,ABEV3,VALE3,BBSE3,BBAS3,CIEL3,ITSA4,BRFS3,BOVA11,UGPA3,JBSS3,KLBN11,GGBR4,LREN3,QUAL3,CCRO3,EMBR3
2015-5,PETR4,ITUB4,BBDC4,PETR3,ABEV3,VALE3,BBSE3,ITSA4,BBAS3,CIEL3,BRFS3,UGPA3,BOVA11,JBSS3,EQTL3,LREN3,QUAL3,GGBR4,CCRO3,KLBN11
2015-6,PETR4,ITUB4,BBDC4,PETR3,ABEV3,BRFS3,ITSA4,CIEL3,BBSE3,BBAS3,BOVA11,JBSS3,VALE3,CCRO3,UGPA3,LREN3,CMIG4,KLBN11,GGBR4,QUAL3
2015-7,PETR4,ITUB4,BBDC4,ABEV3,CIEL3,PETR3,BRFS3,ITSA4,BBAS3,BBSE3,VALE3,JBSS3,BOVA11,UGPA3,LREN3,GGBR4,RADL3,CCRO3,KLBN11,EMBR3
2015-8,ITUB4,PETR4,BBDC4,ABEV3,PETR3,ITSA4,CIEL3,BRFS3,BOVA11,BBAS3,VALE3,BBSE3,UGPA3,LREN3,EQTL3,JBSS3,CCRO3,BBDC3,KLBN11,RADL3
2015-9,ITUB4,PETR4,BBDC4,ABEV3,BRFS3,ITSA4,CIEL3,PETR3,JBSS3,BBSE3,BBAS3,VALE3,BOVA11,CCRO3,UGPA3,EQTL3,KLBN11,LREN3,RADL3,GGBR4
2015-10,ITUB4,PETR4,BBDC4,ABEV3,BRFS3,JBSS3,BOVA11,ITSA4,CIEL3,BBSE3,PETR3,BBAS3,VALE3,UGPA3,LREN3,CCRO3,KLBN11,RADL3,HYPE3,BRKM5
